Y,X1,X2,X3,X4,X5,X6,X7,X8
Won,49,9,0,44.27953278,44.21291676,48.47357846,55.7649169,51.39462732
Not Won,45,3,1,40.6810337,34.07980276,43.31609389,91.25179688,55.81602559
Not Won,86,0,0,12.91960166,9.462835972,12.75226844,24.24805739,5.819421252
Won,59,1,1,36.75366243,21.90072061,24.33827492,73.55951033,40.64861067
Not Won,81,3,1,17.75770371,17.41426814,29.44641378,14.38019276,9.558949158
Won,58,7,1,40.78473937,39.72840536,35.58598794,48.13896558,39.56815441
Won,56,0,1,47.99307448,53.98490171,46.70693699,13.71937808,46.53560611
Not Won,51,1,1,38.71604544,33.43750206,37.93237123,76.50326653,47.67102598
Won,52,9,1,48.14670185,32.44027436,39.9708744,56.28405108,53.03691962
Won,64,8,1,33.7563642,46.79972514,37.13023061,27.20762968,26.40138397
Won,56,7,1,36.03581573,46.68370183,40.96491989,46.56840436,38.76676976
Not Won,75,4,0,18.94763439,23.9470354,19.89267116,39.91280883,13.69547222
Not Won,53,3,0,44.8401209,55.11287786,77.23673443,7.651547753,43.07605445
Not Won,94,3,0,1.328010159,3.145953734,1.427843041,16.74035557,1.883386357
Not Won,83,2,0,12.90895231,27.97634978,26.33624845,4.693784158,4.253529133
Not Won,38,4,0,66.98850937,61.84619558,40.02037694,49.57718991,81.36805405
Not Won,40,0,0,52.3643523,63.40497418,61.86822707,50.0198836,64.08093323
Won,33,3,1,63.3909185,50.07386955,79.15994912,52.29094385,81.1909883
Not Won,50,2,0,33.93240196,46.46357615,42.88926904,67.55267508,47.63059808
Not Won,37,4,0,54.32415342,62.1392898,38.35375203,73.57831723,74.06373495
Won,55,8,1,28.7616199,47.52548795,43.7611633,49.75620228,45.30362132
Won,60,9,0,34.56203135,38.20684415,35.03858087,49.77690729,33.4600509
Not Won,15,6,0,90.54078325,33.82333772,93.93030463,99,96.09917554
Not Won,20,4,0,66.49668715,72.55859982,68.82981961,90.3175345,91.50623578
Not Won,65,1,0,37.59142739,19.16512366,73.56499712,14.05830078,23.18737543
Not Won,91,1,0,5.832016638,9.285202039,20.01461464,3.64267151,1.369138981
Not Won,85,3,1,17.77895035,12.03707968,17.1294093,19.95080658,3.18551854
Not Won,10,2,0,91.01351889,91.36675033,90.7237418,67.02679435,97.51220345
Won,69,8,1,33.41771629,28.93642571,33.07425022,30.05874519,24.02949424
Won,75,9,0,31.91055732,20.47100689,15.8546378,28.02079141,20.62471975
Not Won,49,0,0,68.42867156,40.58678182,71.64850172,12.77669943,54.69781724
Not Won,45,2,0,51.789058,65.38090969,61.95571527,29.07390517,56.37069685
Won,50,0,1,61.38809558,41.93541819,47.62197156,31.56062016,57.54184054
Not Won,22,2,0,67.1762085,66.37378785,52.920383,97.06858078,93.59926663
Not Won,27,4,0,84.97944488,87.11059225,67.36315108,28.60602284,85.27116245
Not Won,69,0,1,25.86517746,22.61723038,12.28749614,57.76307413,29.26690121
Won,61,9,1,29.16729351,36.29959171,35.60324215,50.01762764,33.11791201
Won,73,9,0,32.92414981,30.36770605,32.30511324,14.18968485,18.79454718
Not Won,41,1,0,40.01670649,40.87842676,59.09129331,82.25246655,62.31191792
Not Won,55,0,0,13.84219102,56.57550863,84.08698087,33.19965371,29.56235589
Won,49,7,1,45.62401958,45.23950412,41.1212841,54.99423799,59.43440585
Won,51,0,1,48.90814267,56.0800343,51.35439235,31.90935968,49.88446186
Won,47,0,1,47.3805621,54.94706481,54.73192513,42.93957353,55.87262125
Not Won,5,7,0,89.80704975,90.8580143,90.62937328,90.6876686,98.01017329
Not Won,77,2,1,14.65324666,13.32050961,20.58641906,49.71219956,10.72820894
Won,70,8,0,38.93651878,39.25054663,26.95151283,14.69327087,23.68004694
Not Won,21,4,0,68.79514063,67.40062447,61.90639047,90.24143146,93.01465307
Won,58,7,1,34.18240316,43.80117255,33.93861694,46.82070917,42.23658015
Won,50,8,0,47.80934043,38.09110522,51.02640036,51.10447901,54.29230054
Not Won,34,6,0,55.6156637,57.88974271,71.40007171,64.4423053,72.09700692
Won,47,0,1,61.5980747,50.87845185,24.21702031,53.46828807,67.60923955
Not Won,61,1,0,24.96399652,32.36407453,50.98693784,50.29190028,28.99483944
Won,48,9,1,47.0015087,48.12069178,48.51505743,48.1393273,60.15857757
Won,47,0,1,62.63015294,48.33410212,54.69825144,34.4387099,56.5034911
Not Won,49,2,1,32.20059235,40.58558769,48.57153678,74.29342042,48.05805149
Not Won,57,7,0,50.07472797,54.54943925,48.94566877,8.532819451,45.0610599
Won,49,9,1,47.75220971,47.09892612,46.90375976,51.45455273,50.67887523
Won,65,8,1,32.31134878,36.33006099,35.91621591,35.83952028,28.07940838
Won,58,10,1,46.43075131,44.03789125,34.35900999,35.32549632,42.78711588
Not Won,73,1,1,8.924141792,35.88397135,21.67800538,42.86252011,16.3273483
Won,53,7,0,40.37705912,25.32759917,47.96563894,69.4536929,45.25659769
Not Won,59,2,1,36.64705412,27.57021115,11.41736696,78.98630572,40.53605495
Won,61,4,1,38.66852574,65.89911528,46.40332701,1.609514564,31.76414423
Not Won,23,5,0,50.70645456,93.16586554,58.09311401,81.02917491,88.97681515
Not Won,51,6,0,34.12991562,67.14800947,47.30437025,36.38925809,51.92234329
Won,46,7,1,48.62561721,47.563527,55.72987327,48.48237772,61.43716643
Won,52,9,1,43.41168231,52.32932457,32.52455974,53.48574937,49.28517786
Not Won,28,6,0,84.69179673,74.25915257,40.28239774,58.57750968,92.185537
Won,35,2,0,47.81073774,44.32051294,83.96374698,75.3597092,65.34090532
Not Won,84,2,1,25.30499784,15.36162197,22.63606327,5.67605748,5.179883391
Won,46,9,0,46.97596637,47.99691283,47.26600956,55.01960248,63.81701364
Not Won,26,3,0,51.39955145,68.01991006,60.66046838,89.583207,90.91509205
Won,70,8,1,35.10937542,32.4151038,36.26993979,15.75239944,21.00853158
Won,62,8,1,43.85433259,41.03935669,36.07342222,28.95675696,33.29354813
Won,63,7,1,27.76052496,43.05762249,20.60353759,51.90447387,31.5467366
Not Won,39,1,0,51.82946604,61.24187033,58.58136372,53.29702256,69.42523673
Not Won,58,3,0,26.00704494,25.34021016,9.199413743,96.81691375,42.31208667
Not Won,81,1,0,1.901598537,9.809511197,7.288744718,58.91208613,12.04516962
Won,57,9,0,33.49843446,39.91175806,43.49152954,53.84452848,37.40066413
Not Won,39,5,0,54.63119016,67.44753802,53.11503242,46.5034725,72.27181187
Not Won,28,2,0,86.25243619,71.2695618,83.1919569,28.25422038,79.37464531
Not Won,40,7,0,47.69285519,58.55512281,66.564496,52.11438414,64.01834809
Not Won,27,6,0,83.53259595,82.32831769,72.47586392,28.70069785,84.97586302
Won,44,8,0,50.05791701,44.58375136,60.41818194,57.63247801,58.00642187
Not Won,35,1,0,60.08160143,62.11635915,70.4104916,50.13230088,71.28713395
Not Won,43,1,0,45.5287997,50.42595763,68.94950439,52.26279563,56.14064437
Won,57,9,1,34.205717,36.29504819,39.55618318,58.34942548,37.65006083
Not Won,74,2,0,11.41832103,32.13758968,39.85875998,25.97049936,11.97645184
Not Won,81,3,1,4.504992502,6.68861121,5.253486541,60.80508927,12.36768723
Won,42,7,1,50.03734879,58.13730077,44.88774881,60.85955584,65.20043576
Not Won,28,3,0,78.11665157,58.17580581,67.28327392,61.72351864,84.3497989
Not Won,49,0,1,41.76745611,38.91619363,30.46127157,76.98021592,55.62936902
Not Won,69,2,0,18.08217008,20.43705907,37.61357515,49.42129133,23.92494412
Won,46,0,1,53.06013152,55.80771645,50.80100427,40.22191268,58.32860056
Won,56,7,0,41.9330892,39.13242754,45.96029192,38.54309751,45.81031333
Won,66,9,1,24.38208897,44.74510009,22.09796072,36.75878254,33.95579022
Won,50,10,1,48.9572772,47.31172784,46.291241,40.1183323,57.57375946
Won,52,0,1,53.99702197,51.34084085,8.11359927,57.08446081,61.00422812
Won,49,8,1,43.56605185,56.99914858,59.15417102,36.53384728,49.95709571
Not Won,54,4,0,56.66885956,59.41118953,45.89784807,5.754781243,53.63496276
Not Won,5,4,0,91.99178726,92.94248737,89.6725998,90.76172649,99
Won,47,0,1,61.72995512,47.15341643,42.0556453,39.26219484,64.79471967
Won,59,7,1,52.20191673,37.43668874,45.39223742,21.58409155,38.66381805
Not Won,44,2,1,47.75434113,45.98179853,42.43424361,71.61886241,60.37269463
Not Won,42,2,0,43.28845749,53.49237178,58.6017006,64.8465815,58.18673378
Not Won,29,1,0,61.84311372,61.8575562,62.27101627,78.52515827,81.222754
Not Won,68,2,1,0.961220337,40.39770564,14.92021745,73.35464839,23.9112443
Not Won,37,2,0,45.99538759,44.78294945,57.98267774,85.03281965,73.27212207
Won,53,7,0,43.58710263,41.81966522,36.93973485,49.29526154,52.48555769
Not Won,41,4,0,58.13646593,51.02964584,54.78562221,52.67450937,67.75586971
Not Won,50,2,1,37.44549869,46.61743391,65.17342736,47.62031054,44.7896952
Not Won,65,0,0,14.135122,23.06714872,9.299586513,86.4454294,33.34581323
Won,59,9,0,31.89349784,25.2797318,28.28780787,68.32827009,42.07691738
Not Won,31,8,0,72.56068704,64.01085769,65.4775426,50.25702433,84.46971761
Not Won,83,3,0,9.890003413,29.24962685,11.93067378,19.60441488,7.975513885
Not Won,36,0,0,58.31382379,53.45179455,37.18062769,81.05681993,79.92415232
Won,65,7,1,81.65641327,16.21851004,11.18816757,14.12403767,43.90994408
Not Won,14,5,0,78.09245141,84.73602677,84.00141665,77.04483384,96.00345621
Not Won,30,7,0,63.84672691,61.67824409,84.90745426,53.59659576,75.4370014
Not Won,50,2,0,36.60734405,40.10102665,30.31383985,75.88231925,56.68558896
Won,48,8,0,48.31769754,47.68503703,48.05513606,45.07085109,61.81663653
Not Won,29,1,0,63.82344184,57.83060197,64.77783333,73.42035981,81.95537134
Not Won,19,5,0,84.44163536,77.1317047,58.98631509,74.57069467,97.40057508
Not Won,51,3,1,20.47368579,47.89660073,76.21603074,35.03125748,55.5267066
Not Won,41,1,0,60.82826792,55.42377277,54.04571125,43.70036367,70.71340136
Won,63,7,1,39.72395169,32.60938519,48.20119334,26.8691877,29.42184523
Won,54,9,0,40.27034863,40.87289676,45.62694338,51.45167956,44.19036435
Not Won,38,2,0,42.39223782,53.21617732,46.21399442,89.83875641,68.23460853
Won,47,7,0,51.60206631,46.54573384,45.50382856,47.83181796,61.94277651
Not Won,31,1,0,55.40746059,59.709789,37.270701,93.578691,88.5743154
Won,55,8,0,54.59461214,46.256616,17.53499979,45.43871876,51.20250718
Won,49,8,1,39.92125013,42.95392869,44.59953477,66.24600188,51.46129247
Not Won,32,2,0,65.75116543,61.8395028,45.63181845,69.73228049,85.55127268
Won,49,1,1,43.75858654,40.71679968,27.16434321,72.36029492,61.93480497
Won,51,10,0,47.74156915,41.72709337,44.27201513,51.83031844,49.19118391
Not Won,16,5,0,81.17543219,69.73607006,72.80904907,86.83650469,97.23952942
Not Won,35,2,1,59.6802653,35.56217719,57.04525914,86.83544237,76.77259092
Not Won,71,1,0,27.15488423,37.79524419,57.99890932,0.471152102,12.46842337
Not Won,22,4,0,64.44172717,60.16152117,74.33230853,88.02414329,90.44324375
Won,57,0,1,61.24588545,46.64627657,31.01102714,16.22077886,52.89707959
Won,51,8,0,45.36981532,43.63605732,46.0330518,54.83722035,47.13189622
Not Won,38,2,1,47.45158085,53.02741892,50.01634378,75.7134008,75.44923729
Won,52,8,1,47.61582512,32.1225645,54.79047956,48.08661331,50.42087675
Not Won,34,7,0,61.51224123,44.06471787,57.80855676,75.2101182,79.93399745
Not Won,80,1,0,26.5046047,4.321874659,8.926345813,41.90580088,12.58669199
Not Won,75,1,0,24.09713456,22.31885056,25.89780496,27.78755596,18.58260747
Not Won,76,1,1,19.031249,10.13208086,17.58917773,47.83644033,20.42045589
Won,54,10,0,35.95600388,42.89639825,42.39896532,57.54880452,40.67652454
Not Won,41,0,0,56.13121992,53.13677276,31.63535762,65.37471539,78.96548973
Not Won,45,2,0,45.94768734,38.09084907,47.54308791,75.45024347,58.24903567
Won,60,7,1,46.7989219,45.52208626,54.23608045,11.53653475,31.46067478
Won,65,7,0,68.75263062,16.35114779,18.77704037,23.76186824,37.32161859
Won,46,9,1,52.81728009,39.52032059,44.61258413,64.7851452,59.18424559
Not Won,56,1,0,17.59980121,35.2296587,76.06182536,56.92928681,25.17481532
Won,47,9,1,47.27483024,41.80648896,52.21031699,58.40589194,54.69871999
Won,57,8,1,28.9215621,46.92781981,24.35851291,61.8870009,42.30128894
Not Won,28,1,0,84.50926023,81.89055589,84.52018691,15.50130652,81.70208476
Not Won,78,2,1,25.11692432,26.05716034,18.22691795,20.71725978,12.19315405
Won,65,8,1,27.97359222,25.57496967,42.76495738,45.54718016,23.33515387
Not Won,11,8,0,85.74938234,90.38945779,84.92412198,72.64882062,97.19486961
Won,51,8,1,44.18290522,43.80794639,45.80417045,48.53377411,54.13703007
Not Won,55,1,0,57.76043991,49.841681,57.40701934,4.720901014,44.77702079
Not Won,37,2,0,48.28622123,45.97444445,46.6219011,91.43901509,71.33258091
Not Won,39,8,0,53.39653344,50.56157077,48.20044878,73.18387029,70.30588311
Won,55,9,1,40.77083786,40.28503561,37.31051424,50.59649871,49.53718561
Not Won,67,2,0,10.73307366,30.80363006,42.27295801,54.19975886,17.35786552
Not Won,83,2,0,15.65098934,13.36913627,14.86519191,27.94024673,4.426731779
Won,50,9,1,38.40739714,39.07735251,38.1553978,71.2087955,55.11239205
Not Won,18,3,0,91.54169993,92.25816663,92.01137814,34.0653094,88.9465044
Won,54,7,1,44.46650448,38.02115961,38.58209165,52.54040987,46.22185779
Not Won,49,2,1,13.81781931,0.86765296,91.12915876,93.54003936,48.32236651
Not Won,40,1,0,42.63119281,60.4215257,72.89972169,48.65753758,64.25745401
Not Won,40,2,1,42.91928973,47.56637021,54.64614956,78.36659841,64.1965877
Not Won,51,1,0,71.59604579,46.64061241,53.60376647,6.193577697,59.76409594
Not Won,34,5,0,70.08664484,62.82843503,53.54616354,51.84907943,83.05206832
Not Won,44,4,0,50.1831426,64.84952381,48.62481891,44.28398421,61.89605843
Not Won,29,2,0,30.94537307,69.01804543,73.37083866,91.9171135,78.64556108
Won,46,8,0,50.10182476,49.15817291,38.46894909,56.15592185,65.87417258
Won,60,10,1,34.10128504,40.36826028,37.06371838,43.71300782,37.79668185
Not Won,48,3,1,38.27317188,37.0246735,76.03878975,55.9444971,43.80270715
Won,53,0,1,60.48832157,44.27868392,29.46865594,36.16774209,54.48610894
Not Won,78,0,0,18.15940075,15.62526074,10.03103594,42.30764388,15.30577257
Not Won,39,0,0,53.68542464,50.99749554,58.31192577,60.72213791,72.13081353
Won,59,9,1,43.31488057,39.09097854,37.26314184,40.82124164,36.98273768
Not Won,39,7,0,36.82649712,66.86257669,68.64173528,68.09613245,55.12096968
Not Won,21,6,0,78.05699975,74.02630989,77.75856223,64.37454998,91.69527596
Not Won,26,5,0,67.20614532,69.73575015,74.24172349,60.12537365,87.06704741
Won,63,10,1,40.98159091,39.31263162,30.60156075,30.3276642,37.23722732
Won,50,10,1,47.00951996,48.45186257,18.33643125,62.31029657,65.4936709
Not Won,73,2,0,11.32308117,25.63364947,29.18123087,47.66266869,14.09624041
Won,67,10,1,47.9169595,42.06991032,30.16896476,4.645392608,32.88439199
Won,49,10,1,48.6885285,41.00368693,48.3420352,51.71129463,54.75732112
Not Won,84,1,1,6.233864852,26.36642996,9.714704743,24.70507372,7.145322909
Not Won,26,2,0,59.38731711,61.09226475,65.3897316,84.49931203,90.46765583
Not Won,32,4,0,50.2543176,53.90827111,55.35110517,84.4498726,84.93927326
Won,71,3,1,22.66274292,27.70186538,68.30296229,5.733315134,10.62443729
Not Won,47,3,1,28.41997216,43.02564999,47.38014769,84.59241981,51.27616703
Not Won,37,8,0,57.36960408,58.43811778,63.44474027,50.73749352,74.2647697
Won,54,9,0,34.73833239,37.44504139,37.52570085,64.65937356,48.11283319
Won,51,7,1,48.46445749,41.63866387,43.0313497,50.50574679,52.35286447
Won,46,0,1,82.77523634,46.66091316,36.43930688,29.77003757,66.17670229
Not Won,56,2,0,17.13112457,31.55241487,79.88163537,53.95899008,26.75105183
Not Won,20,7,0,58.62030613,70.98538058,79.94614247,85.06749741,93.84946693
Won,46,0,1,69.95010017,59.46906739,44.00437061,25.59277877,63.25163175
Won,50,0,1,58.20486432,52.77921313,48.49275333,23.90538309,57.49874504
Not Won,40,2,0,61.1001789,29.3007111,69.67215871,53.82343504,73.72319521
Not Won,45,2,0,51.43383219,28.48349086,29.16564018,90.99478768,65.03779151
Not Won,31,2,0,84.24574344,49.39823607,72.91279786,42.05233326,86.5525743
Not Won,83,1,0,17.53903924,13.00170132,30.98921476,11.79543391,3.437885366
Won,48,10,1,46.70747146,47.15932126,46.69740177,55.23901578,53.55466112
Not Won,33,1,0,69.74923201,66.61890259,59.33007983,50.36292949,77.81538366
Not Won,33,3,0,57.05217686,57.63846698,67.10615505,66.15251638,75.26715207
Not Won,31,6,0,77.12176732,58.33795873,83.44057743,39.77937525,77.08821556
Not Won,79,1,0,2.634196187,4.271786384,67.68932985,20.47229689,1.357744953
Not Won,34,5,0,60.84579737,63.13723988,66.43833814,57.55784288,73.4411051
Not Won,77,2,1,21.59086027,16.31036526,28.68495906,25.6325615,13.65412034
Not Won,37,0,0,69.60735982,70.67396238,71.65055326,21.22937547,71.30767015
Not Won,47,3,1,41.93781359,30.85915501,55.19571351,77.08391101,50.79692892
Not Won,83,1,0,15.07230777,26.29420303,18.25946262,16.33942491,3.395146431
Not Won,39,1,0,64.70450595,54.10352527,42.02121456,52.94940621,81.69952287
Won,49,7,1,36.91217512,56.23754326,50.68802803,52.69007306,47.61374121
Won,46,0,1,46.30056291,54.74271122,48.56184607,53.2894158,57.6290485
Not Won,22,1,0,83.37453869,90.60415533,48.98094917,59.43160654,94.3657467
Won,49,7,1,52.12849908,30.83633531,60.01119886,51.45746231,51.48416488
Not Won,37,7,0,73.76991444,53.83652893,51.7105604,44.21899824,80.28877558
Not Won,74,3,1,23.08532161,15.46163144,34.14204002,36.40841557,13.78394234
Not Won,73,3,0,21.08773119,15.96305844,23.98224106,48.86247913,16.98186112
Not Won,19,0,0,59.06385537,76.69921249,85.96065818,83.11208623,90.4643497
Not Won,87,2,0,12.42459344,8.910305915,12.37952431,21.96216574,3.676121062
Won,49,9,1,48.63384239,48.03746835,43.16754487,52.75584067,53.72060378
Won,53,8,1,42.84853398,44.8698861,39.78394958,47.45273567,52.58067296
Won,61,9,1,37.44310385,47.81639609,43.36597422,23.20861757,37.05878807
Won,58,9,1,36.1119144,35.45627538,34.40839081,52.1894006,42.84076637
Not Won,42,6,0,47.54975956,60.24046555,40.30562937,67.98331615,66.59617812
Won,44,7,1,51.88964015,48.18014914,48.87275215,57.51981397,62.36617419
Won,64,10,0,40.29590173,35.88919648,32.33528821,26.73796863,35.66732393
Not Won,72,3,1,21.31466807,23.60749658,26.48156455,43.80992536,18.74697905
Not Won,26,1,0,78.82752453,86.17224588,46.21162259,56.65503474,92.25481353
Not Won,35,7,0,54.56519432,81.69942218,38.49122531,60.02247617,78.4613926
Not Won,46,2,1,40.32009767,35.71214599,55.35975206,73.80194563,54.14684783
Not Won,80,4,1,23.65172349,24.93492834,19.81261702,14.359806,9.808620628
Not Won,35,2,1,40.68161136,57.68775513,59.55868565,87.15007317,67.48059226
Not Won,25,7,0,65.31342856,71.31651799,76.5876669,63.80233517,85.96970904
Not Won,37,2,1,50.09510562,43.32183226,46.40627397,86.25636362,76.96720163
Not Won,40,2,1,48.25984316,44.03111107,47.36073735,79.73686289,73.02060626
Not Won,30,3,0,67.16324666,66.67208122,64.55925046,56.79783318,84.7667782
Not Won,30,2,0,55.22319062,65.55350659,59.86441095,76.63891528,81.38313921
Won,46,0,1,46.29924266,57.95622288,46.80095356,51.21097293,59.79425265
Not Won,19,3,0,85.07676629,75.8903406,79.30549242,60.08309046,92.74352831
Not Won,36,3,0,48.93356514,47.67387093,47.87548587,84.51117092,80.66334467
Won,60,7,1,41.33108215,42.09700106,42.22249669,30.00455492,34.03118768
Won,59,7,0,75.34836578,18.05390044,25.67589514,28.27276628,47.29730746
Not Won,46,3,0,43.46742433,46.14060763,17.51573649,91.08859777,63.11073535
Won,47,9,0,46.94894412,47.16420302,65.59788646,42.3104251,53.19432566
Not Won,64,1,1,2.236258632,32.13676946,37.54779176,66.51746575,35.07475773
Not Won,43,2,0,44.73261869,44.35461539,48.65521603,78.09428421,61.10071331
Won,51,7,1,46.12326424,37.64262058,46.34764137,57.35356138,50.66613222
Won,65,8,1,36.59414503,35.94649737,18.03572481,45.7833512,32.42267602
Not Won,16,4,0,86.09582607,85.81327576,88.42368762,53.32641494,92.90850144
Not Won,87,3,1,6.233983771,2.211636229,3.593713129,43.95040446,4.590839606
Won,58,7,1,51.65914368,48.02535009,52.17188572,12.33223593,39.05021195
Not Won,32,4,0,57.26615314,56.49048402,42.44256031,86.00665291,87.57697129
Not Won,41,3,0,55.88923606,57.72119247,54.48685695,50.21598753,67.31969866
Won,50,9,0,43.1018773,46.80519971,43.05311807,49.99283482,56.53170895
Not Won,24,2,0,65.19238662,64.45355791,69.92799455,80.34033801,89.2383255
Won,46,7,0,47.77056765,50.9869553,53.01592688,52.31937846,55.83647429
Won,53,9,1,41.208287,39.12341059,51.0056397,52.18508882,41.22643157
Not Won,38,6,0,48.05933327,68.15220396,45.5927574,62.19525966,75.55734901
Won,58,7,0,40.8581552,26.99114592,45.96892749,48.7418886,37.435253
Not Won,27,4,0,55.59794606,63.96340943,59.56954666,89.05737828,83.86315981
Not Won,71,3,0,24.63083701,23.0627072,38.20881941,34.87497293,15.85642673
Won,62,4,1,35.69367248,71.37836601,42.85848804,12.43468079,19.56451474
Not Won,67,0,0,45.37584297,37.92136823,51.29102212,2.568087383,22.2551876
Won,43,0,1,51.3127892,50.62053779,47.17021649,57.56924686,67.04537352
Not Won,70,0,0,11.31092954,18.39889644,16.92740573,74.74217287,20.18534391
Won,53,10,0,40.06382895,50.17159133,36.9330492,53.45886028,47.34380313
Not Won,37,3,0,55.46621221,48.82341594,52.80464512,76.67147639,73.3817998
Not Won,31,6,0,96.44263832,46.27675443,55.08461349,52.53655108,82.92391795
Won,52,9,0,47.65112183,49.11129418,44.1524759,43.63558587,46.16314186
Won,68,8,0,29.48507079,24.03791986,21.88867525,51.72739359,23.48060993
Not Won,69,1,0,18.80804712,29.83663436,76.50366271,6.174772641,14.14662701
Won,63,8,0,37.43030096,31.66256067,24.83744735,45.95125598,38.69629214
Not Won,28,6,0,59.35842939,52.8196614,52.88863826,92.21358052,92.15088397
Won,46,2,1,44.2076453,38.47423213,48.74369793,70.21481953,58.94350923
Won,49,0,1,53.619552,48.31316927,47.51238748,38.8786267,55.64823825
Not Won,20,8,0,69.23368052,74.55804898,58.76613862,89.53687403,96.16980599
Not Won,31,1,0,45.59463963,60.12990675,68.74452977,84.59116402,76.94186258
Won,66,7,1,26.99693322,42.78338723,43.2342199,20.52677603,27.21616212
Not Won,79,2,1,16.61069699,15.01367456,14.32164928,39.1687514,11.4025193
Not Won,31,5,0,55.8597717,58.51114253,55.66010359,77.66153414,86.01410108
Not Won,61,4,0,39.54007645,41.4949069,58.84976659,16.72796364,30.73871796
Not Won,28,4,0,67.26260892,54.34463102,69.20668772,68.94921706,88.01384676
Not Won,40,5,0,47.90431928,65.16058694,42.88439449,62.84573045,69.77803697
Not Won,86,3,0,4.923095189,9.115429231,5.242436677,40.89032137,3.111842318
Not Won,56,2,1,33.67094664,34.67628135,24.02651228,77.33037525,43.60373433
Not Won,40,7,0,54.80198369,48.35206836,53.43843881,66.57457731,66.27634886
Not Won,10,1,0,94.58973256,94.11550767,84.79295572,66.24962451,97.0482999
Not Won,60,2,0,27.45972584,21.56892583,28.91338301,75.26351221,37.21753795
Not Won,46,2,0,57.49206245,69.90552871,31.24213456,38.37662255,65.56639747
Won,67,8,0,31.74225371,25.57937674,34.36028913,35.07363027,28.01433399
Won,63,9,1,43.92364709,43.53667788,44.9435317,16.57928079,27.93963416
Won,71,8,0,33.39184797,29.06488282,18.62939796,35.57180635,22.32924008
Won,60,7,0,45.96962047,44.81593482,31.24923104,25.05173195,44.76202419
Not Won,34,7,0,70.03515927,51.03663271,72.17689566,45.69633508,79.41263554
Won,60,7,1,40.07759837,58.66714761,37.69700539,17.20539633,39.30378542
Not Won,50,3,0,37.75297553,27.68876982,42.0949981,85.5109199,48.16247008
Won,68,9,0,44.87628995,33.30206129,31.21267791,18.34474323,24.28023881
Won,70,9,1,38.31664579,30.42305067,37.45838592,16.61687352,20.48675929
Won,73,10,0,31.66813248,32.80898054,17.62971514,23.52779674,24.21641402
Won,50,7,1,54.52802518,38.91571383,45.14705779,43.65652254,60.08988935
Won,53,10,1,44.74465444,43.02261966,50.95599511,41.46313787,43.56364615
Not Won,38,2,0,47.40989644,51.13204768,47.01497787,84.17434647,69.77275686
Won,49,0,1,50.25836671,67.34447695,41.45847212,38.76849097,46.63475399
Not Won,39,2,0,45.7463838,46.66265895,46.10894797,87.25149634,68.99977891
Not Won,49,2,0,57.36471024,44.51066038,85.4111702,11.44704455,46.69350439
Not Won,29,5,0,63.44172492,64.54223304,70.30355257,63.18245097,82.3617828
Won,53,8,1,45.47521006,39.50937981,45.15608354,50.73371682,46.0792751
Not Won,16,6,0,74.79588279,65.08322496,78.00259171,94.77747083,96.51466523
Not Won,82,2,0,0.551234131,5.098748535,3.873343971,62.885061,8.721667324
Not Won,37,0,1,48.83829031,44.15302824,51.02968848,88.93555348,71.58010534
Not Won,70,2,0,40.13182681,39.93928577,38.61887723,3.288077871,19.83878429
Not Won,38,4,1,48.25955525,51.43100781,46.33961978,83.07566708,69.69168026
Not Won,38,8,0,66.09584004,50.68339647,71.1847807,41.20016922,70.55688758
Won,59,0,1,59.67609689,43.90064289,44.03477193,9.15675654,38.9456287
Not Won,31,1,0,50.36248797,82.26698162,62.75113718,62.7857729,77.93876182
Not Won,29,1,0,57.37621358,55.13121279,51.77413616,94.4368867,84.10456157
Won,67,8,1,27.74535881,27.73922913,37.29021765,41.14461082,23.89364501
Won,48,0,1,67.50271511,42.15689965,32.67304892,45.76996228,60.41608585
Not Won,15,2,0,73.18107959,75.41944858,80.46824302,89.00279233,96.55028733
Not Won,25,0,0,58.50885201,91.44929163,42.30045642,78.46189192,91.78919786
Won,51,0,1,75.29867679,56.23953444,36.45346712,19.91026244,48.37261363
Not Won,54,6,0,35.94365914,81.73806995,38.45178899,34.97085577,31.105225
Not Won,58,2,0,23.66530092,25.38689001,71.7871229,52.32624265,25.90323194
Won,49,10,1,42.16036852,44.87218313,56.78960561,52.7424623,49.31258998
Won,46,0,1,51.025637,53.67274149,40.89062691,52.34935372,60.40668961
Not Won,42,2,0,58.36821876,40.3124998,59.4292013,58.94918827,63.07434807
Won,68,9,0,32.13410433,23.81710911,24.16317146,48.50429394,25.33620754
Won,74,10,0,32.22607642,23.23682838,22.32558124,26.25135696,17.72716441
Not Won,57,1,0,25.94645039,65.40976306,57.53155909,27.22896386,29.40633689
Not Won,75,3,0,16.14652679,16.78303702,30.02495146,42.74139836,11.5548727
Not Won,17,4,0,86.97627378,92.1057818,93.71806208,40.93966805,89.0668314
Not Won,20,2,0,78.37716066,78.11167563,70.7788326,68.33887077,91.7379744
Not Won,29,4,0,65.29907215,66.18266635,42.38544727,82.61708433,87.55468777
Won,52,9,0,42.89501632,34.49070666,47.5683072,62.15992665,45.35564759
Not Won,51,2,1,34.41817882,37.89966441,32.03062319,82.71285853,49.1352216
Not Won,45,2,1,10.08602982,78.78341234,42.88909353,75.2196286,60.51676834
Won,63,3,1,12.11466823,25.95704661,53.3426572,62.22171829,21.14062058
Not Won,44,0,0,43.7529506,32.24608221,55.50715837,82.55469039,55.05771077
